customer_id,first_name,last_name,customer_email,order_id,order_date,required_date,shipped_date,staff_id,store_name,store_email
17,Caren,Stephens,caren.stephens@msn.com,301,2016-07-06,2016-07-09,2016-07-08,6,"Baldwin Bikes",baldwin@bikes.shop
1375,Carlena,Salinas,carlena.salinas@gmail.com,302,2016-07-06,2016-07-07,2016-07-09,6,"Baldwin Bikes",baldwin@bikes.shop
36,Bernita,Mcdaniel,bernita.mcdaniel@hotmail.com,303,2016-07-07,2016-07-08,2016-07-09,7,"Baldwin Bikes",baldwin@bikes.shop
230,Chelsey,Hardin,chelsey.hardin@hotmail.com,304,2016-07-07,2016-07-08,2016-07-08,6,"Baldwin Bikes",baldwin@bikes.shop
705,Camille,Harvey,camille.harvey@hotmail.com,305,2016-07-07,2016-07-08,2016-07-08,7,"Baldwin Bikes",baldwin@bikes.shop
424,Charleen,Hurst,charleen.hurst@yahoo.com,306,2016-07-09,2016-07-10,2016-07-12,7,"Baldwin Bikes",baldwin@bikes.shop
695,Christoper,Gould,christoper.gould@aol.com,307,2016-07-09,2016-07-11,2016-07-11,6,"Baldwin Bikes",baldwin@bikes.shop
156,Charlyn,Cantrell,charlyn.cantrell@yahoo.com,308,2016-07-11,2016-07-12,2016-07-14,6,"Baldwin Bikes",baldwin@bikes.shop
211,Gilma,Dejesus,gilma.dejesus@yahoo.com,309,2016-07-11,2016-07-13,2016-07-13,6,"Baldwin Bikes",baldwin@bikes.shop
1400,Shayla,Hart,shayla.hart@msn.com,311,2016-07-12,2016-07-14,2016-07-13,6,"Baldwin Bikes",baldwin@bikes.shop
299,Jame,Riggs,jame.riggs@hotmail.com,312,2016-07-13,2016-07-15,2016-07-16,6,"Baldwin Bikes",baldwin@bikes.shop
1019,Janie,Herrera,janie.herrera@gmail.com,314,2016-07-15,2016-07-17,2016-07-17,7,"Baldwin Bikes",baldwin@bikes.shop
1263,Rufina,Chandler,rufina.chandler@aol.com,315,2016-07-16,2016-07-19,2016-07-17,6,"Baldwin Bikes",baldwin@bikes.shop
670,Shawnda,Glover,shawnda.glover@gmail.com,316,2016-07-17,2016-07-20,2016-07-19,7,"Baldwin Bikes",baldwin@bikes.shop
795,Mariam,Miranda,mariam.miranda@aol.com,317,2016-07-17,2016-07-20,2016-07-19,7,"Baldwin Bikes",baldwin@bikes.shop
1141,Mallie,Osborn,mallie.osborn@gmail.com,318,2016-07-17,2016-07-19,2016-07-20,7,"Baldwin Bikes",baldwin@bikes.shop
941,Danyell,Dickerson,danyell.dickerson@msn.com,319,2016-07-18,2016-07-21,2016-07-21,6,"Baldwin Bikes",baldwin@bikes.shop
568,Arcelia,Vinson,arcelia.vinson@gmail.com,321,2016-07-19,2016-07-22,2016-07-21,6,"Baldwin Bikes",baldwin@bikes.shop
924,Lea,Irwin,lea.irwin@gmail.com,322,2016-07-19,2016-07-22,2016-07-20,6,"Baldwin Bikes",baldwin@bikes.shop
1243,Heide,Reed,heide.reed@yahoo.com,323,2016-07-19,2016-07-22,2016-07-21,6,"Baldwin Bikes",baldwin@bikes.shop
480,Garland,Weaver,garland.weaver@gmail.com,324,2016-07-20,2016-07-22,2016-07-23,6,"Baldwin Bikes",baldwin@bikes.shop
848,Ernestina,Skinner,ernestina.skinner@hotmail.com,325,2016-07-20,2016-07-21,2016-07-21,6,"Baldwin Bikes",baldwin@bikes.shop
83,Tiesha,Daniel,tiesha.daniel@yahoo.com,327,2016-07-21,2016-07-24,2016-07-22,6,"Baldwin Bikes",baldwin@bikes.shop
528,Angele,Schroeder,angele.schroeder@yahoo.com,328,2016-07-23,2016-07-26,2016-07-25,6,"Baldwin Bikes",baldwin@bikes.shop
274,Josh,Shaw,josh.shaw@gmail.com,329,2016-07-24,2016-07-27,2016-07-26,6,"Baldwin Bikes",baldwin@bikes.shop
622,Gabriel,Pitts,gabriel.pitts@gmail.com,330,2016-07-24,2016-07-27,2016-07-27,6,"Baldwin Bikes",baldwin@bikes.shop
642,Yang,Roth,yang.roth@aol.com,331,2016-07-24,2016-07-26,2016-07-25,6,"Baldwin Bikes",baldwin@bikes.shop
659,Antonetta,Rocha,antonetta.rocha@yahoo.com,332,2016-07-24,2016-07-26,2016-07-26,7,"Baldwin Bikes",baldwin@bikes.shop
779,Major,Merrill,major.merrill@aol.com,333,2016-07-25,2016-07-27,2016-07-26,6,"Baldwin Bikes",baldwin@bikes.shop
1112,Hollis,Rasmussen,hollis.rasmussen@yahoo.com,334,2016-07-25,2016-07-28,2016-07-27,7,"Baldwin Bikes",baldwin@bikes.shop
1193,Phebe,Soto,phebe.soto@hotmail.com,335,2016-07-25,2016-07-27,2016-07-26,6,"Baldwin Bikes",baldwin@bikes.shop
1030,Saran,Moses,saran.moses@yahoo.com,336,2016-07-26,2016-07-29,2016-07-27,7,"Baldwin Bikes",baldwin@bikes.shop
1252,Adriene,Rollins,adriene.rollins@msn.com,337,2016-07-26,2016-07-27,2016-07-28,7,"Baldwin Bikes",baldwin@bikes.shop
1110,Shirely,Cantrell,shirely.cantrell@aol.com,339,2016-07-28,2016-07-31,2016-07-29,7,"Baldwin Bikes",baldwin@bikes.shop
963,Anisha,Lang,anisha.lang@aol.com,340,2016-07-29,2016-07-30,2016-07-31,7,"Baldwin Bikes",baldwin@bikes.shop
806,Reyes,Merritt,reyes.merritt@yahoo.com,342,2016-07-31,2016-08-01,2016-08-03,7,"Baldwin Bikes",baldwin@bikes.shop
961,Iva,Wilcox,iva.wilcox@aol.com,343,2016-07-31,2016-08-02,2016-08-01,7,"Baldwin Bikes",baldwin@bikes.shop
750,Romaine,Salazar,romaine.salazar@yahoo.com,344,2016-08-01,2016-08-03,2016-08-02,6,"Baldwin Bikes",baldwin@bikes.shop
1299,Shauna,Edwards,shauna.edwards@msn.com,345,2016-08-01,2016-08-04,2016-08-03,6,"Baldwin Bikes",baldwin@bikes.shop
1004,Jerald,Blackwell,jerald.blackwell@hotmail.com,347,2016-08-02,2016-08-03,2016-08-05,6,"Baldwin Bikes",baldwin@bikes.shop
16,Emmitt,Sanchez,emmitt.sanchez@hotmail.com,352,2016-08-03,2016-08-04,2016-08-06,7,"Baldwin Bikes",baldwin@bikes.shop
1387,Phylicia,Stout,phylicia.stout@aol.com,353,2016-08-03,2016-08-06,2016-08-06,7,"Baldwin Bikes",baldwin@bikes.shop
1189,Sheila,Goodman,sheila.goodman@msn.com,356,2016-08-04,2016-08-07,2016-08-06,6,"Baldwin Bikes",baldwin@bikes.shop
1042,Larissa,Hays,larissa.hays@aol.com,358,2016-08-05,2016-08-07,2016-08-07,7,"Baldwin Bikes",baldwin@bikes.shop
441,Dorthea,Walker,dorthea.walker@aol.com,359,2016-08-07,2016-08-10,2016-08-10,7,"Baldwin Bikes",baldwin@bikes.shop
1300,Clorinda,Donovan,clorinda.donovan@msn.com,360,2016-08-07,2016-08-09,2016-08-10,6,"Baldwin Bikes",baldwin@bikes.shop
994,Demarcus,Reese,demarcus.reese@gmail.com,361,2016-08-08,2016-08-09,2016-08-11,6,"Baldwin Bikes",baldwin@bikes.shop
373,Mariette,Trevino,mariette.trevino@aol.com,364,2016-08-12,2016-08-14,2016-08-13,6,"Baldwin Bikes",baldwin@bikes.shop
981,Christel,Cardenas,christel.cardenas@aol.com,365,2016-08-13,2016-08-14,2016-08-15,6,"Baldwin Bikes",baldwin@bikes.shop
527,Afton,Juarez,afton.juarez@gmail.com,367,2016-08-14,2016-08-15,2016-08-15,7,"Baldwin Bikes",baldwin@bikes.shop
995,Amina,Salazar,amina.salazar@aol.com,368,2016-08-14,2016-08-15,2016-08-17,7,"Baldwin Bikes",baldwin@bikes.shop
758,Raymonde,Garcia,raymonde.garcia@aol.com,370,2016-08-15,2016-08-18,2016-08-18,7,"Baldwin Bikes",baldwin@bikes.shop
891,Ashlie,Parrish,ashlie.parrish@hotmail.com,371,2016-08-15,2016-08-16,2016-08-18,7,"Baldwin Bikes",baldwin@bikes.shop
132,Boyd,Irwin,boyd.irwin@hotmail.com,372,2016-08-16,2016-08-18,2016-08-18,6,"Baldwin Bikes",baldwin@bikes.shop
337,Majorie,Wyatt,majorie.wyatt@yahoo.com,373,2016-08-16,2016-08-19,2016-08-17,7,"Baldwin Bikes",baldwin@bikes.shop
536,Christiane,Bradford,christiane.bradford@gmail.com,375,2016-08-17,2016-08-20,2016-08-20,7,"Baldwin Bikes",baldwin@bikes.shop
825,Kristel,Byrd,kristel.byrd@hotmail.com,376,2016-08-17,2016-08-19,2016-08-18,6,"Baldwin Bikes",baldwin@bikes.shop
1355,Thad,Gilliam,thad.gilliam@hotmail.com,377,2016-08-17,2016-08-19,2016-08-20,6,"Baldwin Bikes",baldwin@bikes.shop
954,Hassan,Nash,hassan.nash@yahoo.com,379,2016-08-18,2016-08-21,2016-08-21,7,"Baldwin Bikes",baldwin@bikes.shop
1156,Han,Wade,han.wade@hotmail.com,380,2016-08-19,2016-08-20,2016-08-21,7,"Baldwin Bikes",baldwin@bikes.shop
1297,Vanessa,West,vanessa.west@gmail.com,381,2016-08-19,2016-08-21,2016-08-21,7,"Baldwin Bikes",baldwin@bikes.shop
199,Clelia,Workman,clelia.workman@yahoo.com,382,2016-08-20,2016-08-23,2016-08-23,6,"Baldwin Bikes",baldwin@bikes.shop
331,Aleta,Mack,aleta.mack@yahoo.com,383,2016-08-20,2016-08-23,2016-08-22,7,"Baldwin Bikes",baldwin@bikes.shop
410,Conception,Slater,conception.slater@gmail.com,384,2016-08-20,2016-08-22,2016-08-23,7,"Baldwin Bikes",baldwin@bikes.shop
1274,Odette,Moses,odette.moses@gmail.com,385,2016-08-20,2016-08-23,2016-08-22,7,"Baldwin Bikes",baldwin@bikes.shop
1362,Christiana,Gross,christiana.gross@yahoo.com,386,2016-08-20,2016-08-23,2016-08-23,6,"Baldwin Bikes",baldwin@bikes.shop
368,Alysha,Powers,alysha.powers@msn.com,393,2016-08-25,2016-08-26,2016-08-27,6,"Baldwin Bikes",baldwin@bikes.shop
144,Hans,Price,hans.price@hotmail.com,395,2016-08-26,2016-08-27,2016-08-29,6,"Baldwin Bikes",baldwin@bikes.shop
542,Timothy,Byers,timothy.byers@msn.com,396,2016-08-27,2016-08-30,2016-08-29,6,"Baldwin Bikes",baldwin@bikes.shop
1437,Son,Warner,son.warner@hotmail.com,397,2016-08-28,2016-08-31,2016-08-29,7,"Baldwin Bikes",baldwin@bikes.shop
1001,Lee,Roman,lee.roman@gmail.com,399,2016-08-29,2016-09-01,2016-09-01,7,"Baldwin Bikes",baldwin@bikes.shop
1295,Alline,Beasley,alline.beasley@yahoo.com,400,2016-08-29,2016-08-30,2016-08-31,6,"Baldwin Bikes",baldwin@bikes.shop
103,Sylvie,Wilkerson,sylvie.wilkerson@yahoo.com,401,2016-08-30,2016-09-02,2016-09-01,6,"Baldwin Bikes",baldwin@bikes.shop
1335,Corina,Lynch,corina.lynch@msn.com,402,2016-08-30,2016-09-01,2016-08-31,6,"Baldwin Bikes",baldwin@bikes.shop
396,Laverna,Hernandez,laverna.hernandez@hotmail.com,404,2016-08-31,2016-09-03,2016-09-01,7,"Baldwin Bikes",baldwin@bikes.shop
603,Genevieve,Juarez,genevieve.juarez@gmail.com,405,2016-08-31,2016-09-01,2016-09-01,6,"Baldwin Bikes",baldwin@bikes.shop
1380,Eliz,Lynch,eliz.lynch@hotmail.com,406,2016-08-31,2016-09-02,2016-09-01,7,"Baldwin Bikes",baldwin@bikes.shop
416,Luke,Fuller,luke.fuller@hotmail.com,409,2016-09-01,2016-09-04,2016-09-04,7,"Baldwin Bikes",baldwin@bikes.shop
1151,Herminia,Reyes,herminia.reyes@gmail.com,410,2016-09-01,2016-09-03,2016-09-02,6,"Baldwin Bikes",baldwin@bikes.shop
717,Kristofer,Craig,kristofer.craig@yahoo.com,413,2016-09-02,2016-09-05,2016-09-03,6,"Baldwin Bikes",baldwin@bikes.shop
917,Vernia,Madden,vernia.madden@aol.com,414,2016-09-03,2016-09-06,2016-09-06,7,"Baldwin Bikes",baldwin@bikes.shop
1265,Bonita,Marshall,bonita.marshall@msn.com,415,2016-09-03,2016-09-06,2016-09-06,7,"Baldwin Bikes",baldwin@bikes.shop
1377,Johana,Jacobson,johana.jacobson@gmail.com,416,2016-09-03,2016-09-04,2016-09-06,7,"Baldwin Bikes",baldwin@bikes.shop
88,Titus,Bullock,titus.bullock@gmail.com,418,2016-09-04,2016-09-05,2016-09-05,6,"Baldwin Bikes",baldwin@bikes.shop
398,Suellen,Mercado,suellen.mercado@yahoo.com,422,2016-09-06,2016-09-07,2016-09-09,6,"Baldwin Bikes",baldwin@bikes.shop
1397,Dewayne,Herring,dewayne.herring@aol.com,423,2016-09-06,2016-09-09,2016-09-09,7,"Baldwin Bikes",baldwin@bikes.shop
843,Tessie,Farmer,tessie.farmer@msn.com,425,2016-09-08,2016-09-11,2016-09-11,6,"Baldwin Bikes",baldwin@bikes.shop
944,Tonja,Henderson,tonja.henderson@aol.com,426,2016-09-08,2016-09-10,2016-09-10,6,"Baldwin Bikes",baldwin@bikes.shop
1039,Bee,Baker,bee.baker@aol.com,428,2016-09-09,2016-09-12,2016-09-10,6,"Baldwin Bikes",baldwin@bikes.shop
272,Deja,Chaney,deja.chaney@hotmail.com,430,2016-09-11,2016-09-13,2016-09-12,6,"Baldwin Bikes",baldwin@bikes.shop
1217,Carlie,Terrell,carlie.terrell@yahoo.com,431,2016-09-11,2016-09-12,2016-09-12,6,"Baldwin Bikes",baldwin@bikes.shop
1062,Jerri,Guthrie,jerri.guthrie@msn.com,433,2016-09-12,2016-09-15,2016-09-13,6,"Baldwin Bikes",baldwin@bikes.shop
726,Rochell,Cantrell,rochell.cantrell@yahoo.com,434,2016-09-13,2016-09-15,2016-09-14,6,"Baldwin Bikes",baldwin@bikes.shop
791,Yun,Nelson,yun.nelson@hotmail.com,436,2016-09-16,2016-09-19,2016-09-19,7,"Baldwin Bikes",baldwin@bikes.shop
1085,Adam,Thornton,adam.thornton@hotmail.com,437,2016-09-16,2016-09-18,2016-09-18,7,"Baldwin Bikes",baldwin@bikes.shop
149,Meredith,Bryan,meredith.bryan@hotmail.com,439,2016-09-17,2016-09-20,2016-09-18,6,"Baldwin Bikes",baldwin@bikes.shop
882,Hilda,Harvey,hilda.harvey@gmail.com,440,2016-09-17,2016-09-18,2016-09-19,7,"Baldwin Bikes",baldwin@bikes.shop
667,Etsuko,Garrison,etsuko.garrison@yahoo.com,442,2016-09-18,2016-09-21,2016-09-21,7,"Baldwin Bikes",baldwin@bikes.shop
1371,Pandora,Estes,pandora.estes@aol.com,443,2016-09-18,2016-09-19,2016-09-20,6,"Baldwin Bikes",baldwin@bikes.shop
362,Olevia,Noel,olevia.noel@yahoo.com,445,2016-09-19,2016-09-22,2016-09-22,6,"Baldwin Bikes",baldwin@bikes.shop
399,Bart,Hess,bart.hess@aol.com,446,2016-09-19,2016-09-21,2016-09-20,7,"Baldwin Bikes",baldwin@bikes.shop
101,Nichelle,Howell,nichelle.howell@aol.com,448,2016-09-21,2016-09-22,2016-09-24,6,"Baldwin Bikes",baldwin@bikes.shop
492,Justa,Thompson,justa.thompson@aol.com,449,2016-09-21,2016-09-24,2016-09-22,7,"Baldwin Bikes",baldwin@bikes.shop
575,Laurence,Christian,laurence.christian@gmail.com,450,2016-09-21,2016-09-24,2016-09-23,7,"Baldwin Bikes",baldwin@bikes.shop
1146,Charlsie,Carson,charlsie.carson@hotmail.com,451,2016-09-21,2016-09-23,2016-09-22,7,"Baldwin Bikes",baldwin@bikes.shop
997,Trinidad,Mcclain,trinidad.mcclain@msn.com,452,2016-09-22,2016-09-23,2016-09-24,7,"Baldwin Bikes",baldwin@bikes.shop
1028,Shanna,Bonner,shanna.bonner@msn.com,453,2016-09-22,2016-09-24,2016-09-25,7,"Baldwin Bikes",baldwin@bikes.shop
988,Vanda,Holmes,vanda.holmes@aol.com,454,2016-09-23,2016-09-25,2016-09-26,6,"Baldwin Bikes",baldwin@bikes.shop
1055,Hildegarde,Christensen,hildegarde.christensen@hotmail.com,455,2016-09-23,2016-09-24,2016-09-24,7,"Baldwin Bikes",baldwin@bikes.shop
197,Andy,O'neill,andy.o'neill@msn.com,458,2016-09-25,2016-09-28,2016-09-26,6,"Baldwin Bikes",baldwin@bikes.shop
874,Mila,Good,mila.good@yahoo.com,459,2016-09-25,2016-09-28,2016-09-26,6,"Baldwin Bikes",baldwin@bikes.shop
853,Brittney,Rojas,brittney.rojas@aol.com,461,2016-09-26,2016-09-27,2016-09-27,7,"Baldwin Bikes",baldwin@bikes.shop
852,Lezlie,Thompson,lezlie.thompson@yahoo.com,462,2016-09-27,2016-09-28,2016-09-29,6,"Baldwin Bikes",baldwin@bikes.shop
74,Georgeann,Waller,georgeann.waller@yahoo.com,464,2016-09-28,2016-09-30,2016-09-29,7,"Baldwin Bikes",baldwin@bikes.shop
1198,Cheryll,Snyder,cheryll.snyder@yahoo.com,465,2016-09-28,2016-10-01,2016-10-01,6,"Baldwin Bikes",baldwin@bikes.shop
1440,Ernest,Rollins,ernest.rollins@yahoo.com,466,2016-09-28,2016-09-29,2016-10-01,7,"Baldwin Bikes",baldwin@bikes.shop
1089,Chere,Mcfadden,chere.mcfadden@yahoo.com,469,2016-09-29,2016-10-02,2016-10-02,7,"Baldwin Bikes",baldwin@bikes.shop
468,Jeanett,Herman,jeanett.herman@hotmail.com,472,2016-09-30,2016-10-01,2016-10-01,7,"Baldwin Bikes",baldwin@bikes.shop
549,Elmo,Arnold,elmo.arnold@aol.com,473,2016-09-30,2016-10-02,2016-10-03,7,"Baldwin Bikes",baldwin@bikes.shop
241,Manie,Sanchez,manie.sanchez@hotmail.com,475,2016-10-01,2016-10-04,2016-10-03,7,"Baldwin Bikes",baldwin@bikes.shop
559,Basilia,Thornton,basilia.thornton@hotmail.com,476,2016-10-01,2016-10-04,2016-10-02,6,"Baldwin Bikes",baldwin@bikes.shop
304,Jayme,Zamora,jayme.zamora@gmail.com,478,2016-10-02,2016-10-05,2016-10-03,7,"Baldwin Bikes",baldwin@bikes.shop
984,Ivette,Warren,ivette.warren@gmail.com,479,2016-10-03,2016-10-04,2016-10-04,6,"Baldwin Bikes",baldwin@bikes.shop
513,Whitney,Cash,whitney.cash@gmail.com,482,2016-10-05,2016-10-06,2016-10-06,6,"Baldwin Bikes",baldwin@bikes.shop
421,Iola,Rasmussen,iola.rasmussen@yahoo.com,484,2016-10-06,2016-10-09,2016-10-07,7,"Baldwin Bikes",baldwin@bikes.shop
465,Birdie,Kramer,birdie.kramer@hotmail.com,485,2016-10-06,2016-10-08,2016-10-07,7,"Baldwin Bikes",baldwin@bikes.shop
709,Vinnie,Chan,vinnie.chan@aol.com,486,2016-10-06,2016-10-08,2016-10-09,7,"Baldwin Bikes",baldwin@bikes.shop
827,George,Pickett,george.pickett@msn.com,487,2016-10-06,2016-10-09,2016-10-09,6,"Baldwin Bikes",baldwin@bikes.shop
921,Evelin,Vargas,evelin.vargas@msn.com,488,2016-10-06,2016-10-09,2016-10-08,6,"Baldwin Bikes",baldwin@bikes.shop
876,Onita,Macdonald,onita.macdonald@yahoo.com,490,2016-10-07,2016-10-10,2016-10-09,6,"Baldwin Bikes",baldwin@bikes.shop
875,Tanesha,Sawyer,tanesha.sawyer@aol.com,494,2016-10-09,2016-10-10,2016-10-11,6,"Baldwin Bikes",baldwin@bikes.shop
193,Ayanna,Rhodes,ayanna.rhodes@msn.com,496,2016-10-10,2016-10-12,2016-10-11,6,"Baldwin Bikes",baldwin@bikes.shop
785,Kandis,Mills,kandis.mills@hotmail.com,497,2016-10-10,2016-10-11,2016-10-11,6,"Baldwin Bikes",baldwin@bikes.shop
1331,Divina,Reeves,divina.reeves@hotmail.com,498,2016-10-10,2016-10-12,2016-10-11,6,"Baldwin Bikes",baldwin@bikes.shop
148,Julee,Woodard,julee.woodard@yahoo.com,500,2016-10-11,2016-10-12,2016-10-13,6,"Baldwin Bikes",baldwin@bikes.shop
977,Barton,Cox,barton.cox@yahoo.com,501,2016-10-11,2016-10-12,2016-10-13,7,"Baldwin Bikes",baldwin@bikes.shop
932,Yvonne,Bean,yvonne.bean@yahoo.com,503,2016-10-13,2016-10-16,2016-10-14,6,"Baldwin Bikes",baldwin@bikes.shop
721,Erlinda,Osborne,erlinda.osborne@yahoo.com,505,2016-10-14,2016-10-16,2016-10-17,6,"Baldwin Bikes",baldwin@bikes.shop
831,Lory,Berg,lory.berg@aol.com,506,2016-10-14,2016-10-16,2016-10-16,6,"Baldwin Bikes",baldwin@bikes.shop
1359,Octavia,Donaldson,octavia.donaldson@hotmail.com,508,2016-10-15,2016-10-18,2016-10-18,6,"Baldwin Bikes",baldwin@bikes.shop
235,Jeromy,Elliott,jeromy.elliott@gmail.com,509,2016-10-16,2016-10-17,2016-10-17,7,"Baldwin Bikes",baldwin@bikes.shop
586,Ulysses,Gaines,ulysses.gaines@aol.com,510,2016-10-17,2016-10-18,2016-10-18,7,"Baldwin Bikes",baldwin@bikes.shop
377,Klara,Mosley,klara.mosley@gmail.com,511,2016-10-18,2016-10-20,2016-10-19,7,"Baldwin Bikes",baldwin@bikes.shop
8,Jacquline,Duncan,jacquline.duncan@yahoo.com,512,2016-10-19,2016-10-22,2016-10-20,7,"Baldwin Bikes",baldwin@bikes.shop
155,Lory,Page,lory.page@hotmail.com,513,2016-10-19,2016-10-21,2016-10-21,6,"Baldwin Bikes",baldwin@bikes.shop
927,Guillermo,Hart,guillermo.hart@hotmail.com,514,2016-10-19,2016-10-21,2016-10-20,7,"Baldwin Bikes",baldwin@bikes.shop
986,Marcel,Lindsay,marcel.lindsay@hotmail.com,515,2016-10-19,2016-10-20,2016-10-22,6,"Baldwin Bikes",baldwin@bikes.shop
111,Shila,White,shila.white@msn.com,516,2016-10-21,2016-10-23,2016-10-24,6,"Baldwin Bikes",baldwin@bikes.shop
613,Margene,Eaton,margene.eaton@yahoo.com,517,2016-10-21,2016-10-22,2016-10-24,6,"Baldwin Bikes",baldwin@bikes.shop
54,Fran,Yang,fran.yang@hotmail.com,519,2016-10-22,2016-10-23,2016-10-24,7,"Baldwin Bikes",baldwin@bikes.shop
639,Ronald,Parsons,ronald.parsons@msn.com,520,2016-10-23,2016-10-26,2016-10-24,7,"Baldwin Bikes",baldwin@bikes.shop
664,Augustus,Schmidt,augustus.schmidt@msn.com,521,2016-10-23,2016-10-25,2016-10-25,6,"Baldwin Bikes",baldwin@bikes.shop
724,Lois,Steele,lois.steele@yahoo.com,522,2016-10-23,2016-10-24,2016-10-24,7,"Baldwin Bikes",baldwin@bikes.shop
1056,Rebbecca,Espinoza,rebbecca.espinoza@hotmail.com,523,2016-10-24,2016-10-26,2016-10-27,6,"Baldwin Bikes",baldwin@bikes.shop
1096,Tonda,Webb,tonda.webb@yahoo.com,526,2016-10-26,2016-10-28,2016-10-28,6,"Baldwin Bikes",baldwin@bikes.shop
676,Gayle,Wilkinson,gayle.wilkinson@yahoo.com,528,2016-10-28,2016-10-31,2016-10-31,7,"Baldwin Bikes",baldwin@bikes.shop
753,Mandi,Gibbs,mandi.gibbs@gmail.com,529,2016-10-28,2016-10-30,2016-10-31,7,"Baldwin Bikes",baldwin@bikes.shop
773,Yolando,Wade,yolando.wade@hotmail.com,530,2016-10-28,2016-10-31,2016-10-31,6,"Baldwin Bikes",baldwin@bikes.shop
817,Zelda,Pratt,zelda.pratt@gmail.com,532,2016-10-29,2016-10-31,2016-10-30,7,"Baldwin Bikes",baldwin@bikes.shop
1334,Ashleigh,Finch,ashleigh.finch@yahoo.com,533,2016-10-29,2016-11-01,2016-11-01,6,"Baldwin Bikes",baldwin@bikes.shop
1406,Farrah,Orr,farrah.orr@msn.com,534,2016-10-29,2016-10-30,2016-10-31,7,"Baldwin Bikes",baldwin@bikes.shop
341,Delana,Scott,delana.scott@yahoo.com,538,2016-11-02,2016-11-05,2016-11-05,6,"Baldwin Bikes",baldwin@bikes.shop
1144,Jewel,Sparks,jewel.sparks@aol.com,539,2016-11-02,2016-11-04,2016-11-03,7,"Baldwin Bikes",baldwin@bikes.shop
313,Melani,Jarvis,melani.jarvis@hotmail.com,542,2016-11-04,2016-11-06,2016-11-05,7,"Baldwin Bikes",baldwin@bikes.shop
62,Alica,Hunter,alica.hunter@hotmail.com,543,2016-11-06,2016-11-09,2016-11-08,6,"Baldwin Bikes",baldwin@bikes.shop
321,Chere,Hardin,chere.hardin@yahoo.com,544,2016-11-06,2016-11-07,2016-11-08,7,"Baldwin Bikes",baldwin@bikes.shop
470,Loise,Walker,loise.walker@aol.com,546,2016-11-09,2016-11-12,2016-11-10,7,"Baldwin Bikes",baldwin@bikes.shop
739,Bobbi,Banks,bobbi.banks@yahoo.com,548,2016-11-11,2016-11-13,2016-11-13,7,"Baldwin Bikes",baldwin@bikes.shop
892,Alissa,Craft,alissa.craft@hotmail.com,550,2016-11-12,2016-11-14,2016-11-15,7,"Baldwin Bikes",baldwin@bikes.shop
1169,Beatris,Joyner,beatris.joyner@gmail.com,551,2016-11-12,2016-11-13,2016-11-13,6,"Baldwin Bikes",baldwin@bikes.shop
1282,Alexis,Mack,alexis.mack@aol.com,552,2016-11-12,2016-11-15,2016-11-13,7,"Baldwin Bikes",baldwin@bikes.shop
212,Buford,Bridges,buford.bridges@msn.com,555,2016-11-13,2016-11-14,2016-11-16,7,"Baldwin Bikes",baldwin@bikes.shop
1248,Bethany,Herring,bethany.herring@yahoo.com,557,2016-11-14,2016-11-17,2016-11-15,6,"Baldwin Bikes",baldwin@bikes.shop
1443,Lezlie,Lamb,lezlie.lamb@gmail.com,558,2016-11-15,2016-11-16,2016-11-17,7,"Baldwin Bikes",baldwin@bikes.shop
1405,Thanh,Figueroa,thanh.figueroa@yahoo.com,560,2016-11-18,2016-11-19,2016-11-21,6,"Baldwin Bikes",baldwin@bikes.shop
90,Marjorie,Logan,marjorie.logan@msn.com,561,2016-11-19,2016-11-22,2016-11-22,6,"Baldwin Bikes",baldwin@bikes.shop
942,Davis,Long,davis.long@msn.com,562,2016-11-19,2016-11-20,2016-11-22,7,"Baldwin Bikes",baldwin@bikes.shop
365,Rodger,Rojas,rodger.rojas@yahoo.com,563,2016-11-20,2016-11-22,2016-11-21,6,"Baldwin Bikes",baldwin@bikes.shop
1058,Aisha,Woods,aisha.woods@gmail.com,564,2016-11-20,2016-11-23,2016-11-22,7,"Baldwin Bikes",baldwin@bikes.shop
894,Nathaniel,Richard,nathaniel.richard@gmail.com,565,2016-11-21,2016-11-22,2016-11-22,7,"Baldwin Bikes",baldwin@bikes.shop
707,Terese,Briggs,terese.briggs@msn.com,569,2016-11-23,2016-11-24,2016-11-25,6,"Baldwin Bikes",baldwin@bikes.shop
989,Loreen,Byers,loreen.byers@yahoo.com,570,2016-11-23,2016-11-24,2016-11-25,6,"Baldwin Bikes",baldwin@bikes.shop
178,Genoveva,Tyler,genoveva.tyler@gmail.com,572,2016-11-24,2016-11-26,2016-11-26,6,"Baldwin Bikes",baldwin@bikes.shop
423,Johna,Powers,johna.powers@hotmail.com,573,2016-11-24,2016-11-26,2016-11-27,6,"Baldwin Bikes",baldwin@bikes.shop
833,Leone,Emerson,leone.emerson@msn.com,574,2016-11-26,2016-11-27,2016-11-29,7,"Baldwin Bikes",baldwin@bikes.shop
445,Earline,Ballard,earline.ballard@hotmail.com,577,2016-11-27,2016-11-30,2016-11-29,6,"Baldwin Bikes",baldwin@bikes.shop
819,Yahaira,Robertson,yahaira.robertson@yahoo.com,578,2016-11-27,2016-11-28,2016-11-29,7,"Baldwin Bikes",baldwin@bikes.shop
792,Edgar,Horn,edgar.horn@aol.com,583,2016-12-04,2016-12-05,2016-12-07,7,"Baldwin Bikes",baldwin@bikes.shop
